,url,text
311,https://www.neubaukompass.de/neubau/vive-la-rose-berlin/wohneinheit-93880,"Vive la Rose Vive la Rose Rosenthaler Weg / Ecke Tiriotstraße, 13127 Berlin / Französisch Buchholz Wohntyp Etagenwohnung Preis 588.000 € Zimmeranzahl 4 Etage EG Wohnfläche 128,13 m² Baujahr 2019 Bezugsfertigkeit 2022 Badezimmer 1 Schlafzimmer 3 Neubau Gehobene Ausstattung Dusche Badewanne Offene Küche Befeuerung: Fernwärme Personenaufzug Tiefgaragenstellplatz Südbalkon/-terrasse Barrierefrei Abstellraum Rolladen Gäste-WC Seniorengerecht KFW55"
312,https://www.neubaukompass.de/neubau/vive-la-rose-berlin/wohneinheit-93874,"Vive la Rose Vive la Rose Rosenthaler Weg / Ecke Tiriotstraße, 13127 Berlin / Französisch Buchholz Wohntyp Etagenwohnung Preis 590.000 € Zimmeranzahl 4 Etage EG Wohnfläche 127,47 m² Baujahr 2019 Bezugsfertigkeit 2022 Badezimmer 1 Schlafzimmer 3 Neubau Gehobene Ausstattung Dusche Badewanne Offene Küche Befeuerung: Fernwärme Personenaufzug Tiefgaragenstellplatz Südbalkon/-terrasse Barrierefrei Abstellraum Rolladen Gäste-WC Seniorengerecht KFW55"
313,https://www.neubaukompass.de/neubau/das-waidmanns-berlin/,"KfW 55 (weitere Infos) Besichtigung Beurkundung Videoberatung Waidmannsluster Damm 161/163, 13469 Berlin / Reinickendorf Berlin Reinickendorf Wohntyp Eigentumswohnung Penthouse Preis 375.000 € - 986.000 € Zimmeranzahl 2 - 4 Zimmer Wohnfläche 66 m² - 140,88 m² Bezugsfertig Auf Anfrage Einheiten 18 Kategorie Gehoben Aufzug Balkon Dachterrasse Fußbodenheizung Privatgärten Tiefgarage Sanitärausstattung von Markenherstellern Elektrische Rollläden"
314,https://www.neubaukompass.de/neubau/das-waidmanns-berlin/wohneinheit-86544,DAS Neubau Gehobene Ausstattung Dusche Parkettboden Fußbodenheizung Tiefgaragenstellplatz Südbalkon/-terrasse Barrierefrei Rolladen Gäste-WC Seniorengerecht KFW55
315,https://www.neubaukompass.de/neubau/das-waidmanns-berlin/wohneinheit-86551,DAS Neubau Gehobene Ausstattung Dusche Badewanne Parkettboden Fußbodenheizung Personenaufzug Südostbalkon/-terrasse Rolladen Gäste-WC KFW55
316,https://www.neubaukompass.de/neubau/high-west-berlin/,"(weitere Infos) Besichtigung Beurkundung Videoberatung Virtueller Rundgang Heilbronner- / Karlsruher- / Katharinenstraße, 10711 Berlin / Charlottenburg Berlin Charlottenburg Wohntyp Eigentumswohnung Penthouse Preis 1.485.000 € - 1.959.000 € Zimmeranzahl 4 - 5 Zimmer Wohnfläche 119 m² - 157 m² Bezugsfertig Ab sofort Einheiten 2 Kategorie Gehoben "
317,https://www.neubaukompass.de/neubau/duett-berlin/,"(weitere Infos) Beurkundung Videoberatung Meyerbeerstraße 61 & 63, 13088 Berlin / Weißensee Berlin Weißensee Wohntyp Eigentumswohnung Mehrfamilienhaus Preis 260.000 € - 955.000 € Zimmeranzahl 2 - 5 Zimmer Wohnfläche 37,71 m² - 120,10 m² Bezugsfertig Dezember 2021 Einheiten 21 Kategorie Gehoben Balkon Bodentiefe Fenster Fahrradraum Fußbodenheizung Keller Terrasse"
318,https://www.neubaukompass.de/neubau/duett-berlin/wohneinheit-92231,"DUETT Berlin DUETT Berlin Meyerbeerstraße 61 & 63, 13088 Berlin / Weißensee Wohntyp Erdgeschosswohnung Preis 260.000 € (zzgl. Provision) Zimmeranzahl 2 Etage EG Wohnfläche 37,96 m² Balkon-Terrassen-Fläche 1 m² Baujahr 2020 Bezugsfertigkeit Dezember 2021 Badezimmer 1 Schlafzimmer 2 Gehobene Ausstattung Zentralheizung Befeuerung: Fernwärme Personenaufzug Tiefgaragenstellplatz Vollunterkellert"
319,https://www.neubaukompass.de/neubau/duett-berlin/wohneinheit-92227,"DUETT Berlin DUETT Berlin Meyerbeerstraße 61 & 63, 13088 Berlin / Weißensee Wohntyp Erdgeschosswohnung Preis 275.000 € (zzgl. Provision) Zimmeranzahl 2 Etage EG Wohnfläche 39,71 m² Balkon-Terrassen-Fläche 15 m² Baujahr 2020 Bezugsfertigkeit Dezember 2021 Badezimmer 1 Schlafzimmer 1 Gehobene Ausstattung Zentralheizung Befeuerung: Fernwärme Personenaufzug Tiefgaragenstellplatz Garten bzw. Gartennutzung Barrierefrei Vollunterkellert Gäste-WC"
320,https://www.neubaukompass.de/neubau/duett-berlin/wohneinheit-92232,"DUETT Berlin DUETT Berlin Meyerbeerstraße 61 & 63, 13088 Berlin / Weißensee Wohntyp Etagenwohnung Preis 330.000 € (zzgl. Provision) Zimmeranzahl 2 Etage 1. OG Wohnfläche 47,81 m² Balkon-Terrassen-Fläche 1,32 m² Baujahr 2020 Bezugsfertigkeit Dezember 2021 Badezimmer 1 Schlafzimmer 1 Gehobene Ausstattung Zentralheizung Befeuerung: Fernwärme Personenaufzug Tiefgaragenstellplatz Vollunterkellert Gäste-WC"
321,https://www.neubaukompass.de/neubau/duett-berlin/wohneinheit-92233,"DUETT Berlin DUETT Berlin Meyerbeerstraße 61 & 63, 13088 Berlin / Weißensee Wohntyp Etagenwohnung Preis 615.000 € (zzgl. Provision) Zimmeranzahl 4 Etage 1. OG Wohnfläche 87,80 m² Balkon-Terrassen-Fläche 5,74 m² Baujahr 2020 Bezugsfertigkeit Dezember 2021 Badezimmer 2 Schlafzimmer 2 Gehobene Ausstattung Zentralheizung Befeuerung: Fernwärme Personenaufzug Tiefgaragenstellplatz Barrierefrei Vollunterkellert Gäste-WC"
322,https://www.neubaukompass.de/neubau/duett-berlin/wohneinheit-92230,"DUETT Berlin DUETT Berlin Meyerbeerstraße 61 & 63, 13088 Berlin / Weißensee Wohntyp Erdgeschosswohnung Preis 695.000 € (zzgl. Provision) Zimmeranzahl 4 Etage EG Wohnfläche 102,76 m² Balkon-Terrassen-Fläche 15 m² Baujahr 2020 Bezugsfertigkeit Dezember 2021 Badezimmer 2 Schlafzimmer 3 Gehobene Ausstattung Zentralheizung Befeuerung: Fernwärme Personenaufzug Tiefgaragenstellplatz Garten bzw. Gartennutzung Vollunterkellert Gäste-WC"
323,https://www.neubaukompass.de/neubau/duett-berlin/wohneinheit-92229,"DUETT Berlin DUETT Berlin Meyerbeerstraße 61 & 63, 13088 Berlin / Weißensee Wohntyp Dachgeschosswohnung Preis 755.000 € (zzgl. Provision) Zimmeranzahl 4 Etage 3. OG (DG) Wohnfläche 94,92 m² Balkon-Terrassen-Fläche 10,66 m² Baujahr 2020 Bezugsfertigkeit Dezember 2021 Badezimmer 2 Schlafzimmer 2 Gehobene Ausstattung Zentralheizung Befeuerung: Fernwärme Personenaufzug Tiefgaragenstellplatz Vollunterkellert Gäste-WC"
324,https://www.neubaukompass.de/neubau/duett-berlin/wohneinheit-92234,"DUETT Berlin DUETT Berlin Meyerbeerstraße 61 & 63, 13088 Berlin / Weißensee Wohntyp Etagenwohnung Preis 820.000 € (zzgl. Provision) Zimmeranzahl 5 Etage 2. OG Wohnfläche 115,51 m² Balkon-Terrassen-Fläche 5,74 m² Baujahr 2020 Bezugsfertigkeit Dezember 2021 Badezimmer 2 Schlafzimmer 4 Gehobene Ausstattung Zentralheizung Befeuerung: Fernwärme Personenaufzug Tiefgaragenstellplatz Vollunterkellert Gäste-WC"
325,https://www.neubaukompass.de/neubau/duett-berlin/wohneinheit-92228,"DUETT Berlin DUETT Berlin Meyerbeerstraße 61 & 63, 13088 Berlin / Weißensee Wohntyp Dachgeschosswohnung Preis 955.000 € (zzgl. Provision) Zimmeranzahl 5 Etage 4. OG (DG) Wohnfläche 120,10 m² Balkon-Terrassen-Fläche 7,06 m² Baujahr 2020 Bezugsfertigkeit Dezember 2021 Badezimmer 3 Schlafzimmer 3 Gehobene Ausstattung Zentralheizung Befeuerung: Fernwärme Personenaufzug Tiefgaragenstellplatz Barrierefrei Vollunterkellert Gäste-WC"
326,https://www.neubaukompass.de/neubau/a-la-maison-berlin/,"J Rue Nungesser et Coli, 13405 Berlin / Tegel Berlin Tegel Wohntyp Eigentumswohnung Mehrfamilienhaus Preis 274.000 € - 699.000 € Zimmeranzahl 2 - 3 Zimmer Wohnfläche 48 m² - 110 m² Bezugsfertig 30.06.2021 Einheiten 28 Kategorie Gehoben Balkon Garage PKW-Stellplätze Terrasse Bodengleiche Dusche Badewanne"
327,https://www.neubaukompass.de/neubau/buwog-lotsenhaeuser-berlin/,"KfW 40 Provisionsfrei (weitere Infos) Besichtigung Beurkundung Videoberatung Regattastraße, 12527 Berlin / Grünau Berlin Grünau Wohntyp Eigentumswohnung Maisonettewohnung Townhouses Preis 524.000 € Zimmeranzahl 4 Zimmer Wohnfläche 106 m² Bezugsfertig 2022 Einheiten 1 Kategorie Gehoben Aufzug Balkon Dachterrasse Fußbodenheizung Garage Keller Parkettboden Privatgärten Terrasse Video Gegensprechanlage Sanitärausstattung von Markenherstellern Bodengleiche Dusche Ladestation für Elektrofahrzeuge"
328,https://www.neubaukompass.de/neubau/einbecker-strasse-31/,"Einbecker Str. 31, 10317 Berlin / Lichtenberg Berlin Lichtenberg Wohntyp Eigentumswohnung Mikroapartment Preis 124.900 € - 359.900 € Zimmeranzahl 1 - 3 Zimmer Wohnfläche 20 m² - 54 m² Bezugsfertig vsl. Anfang 2022 Einheiten 22 Kategorie Gehoben Aufzug Balkon Fußbodenheizung Terrasse Teilw. Gartenanteil Kellerraum"
329,https://www.neubaukompass.de/neubau/einbecker-strasse-31/wohneinheit-81537,"Einbecker Straße 31 Einbecker Straße 31 Einbecker Str. 31, 10317 Berlin / Lichtenberg Wohntyp Erdgeschosswohnung Preis 124.900 € Zimmeranzahl 1 Etage EG Wohnfläche 20,69 m² Baujahr 2020 Bezugsfertigkeit Dezember 2021 Neubau Dusche Offene Küche Fußbodenheizung Personenaufzug Rollstuhlgerecht Wasch-/Trockenraum Vollunterkellert"
330,https://www.neubaukompass.de/neubau/einbecker-strasse-31/wohneinheit-93961,"Einbecker Straße 31 Einbecker Straße 31 Einbecker Str. 31, 10317 Berlin / Lichtenberg Wohntyp Erdgeschosswohnung Preis 129.900 € Zimmeranzahl 1 Etage EG Wohnfläche 21,96 m² Baujahr 2020 Bezugsfertigkeit Dezember 2021 Neubau Dusche Offene Küche Fußbodenheizung Personenaufzug Rollstuhlgerecht Wasch-/Trockenraum Vollunterkellert"
331,https://www.neubaukompass.de/neubau/einbecker-strasse-31/wohneinheit-93962,"Einbecker Straße 31 Einbecker Straße 31 Einbecker Str. 31, 10317 Berlin / Lichtenberg Wohntyp Etagenwohnung Preis 169.900 € Zimmeranzahl 1 Etage 1. OG Wohnfläche 27,96 m² Balkon-Terrassen-Fläche 1,84 m² Baujahr 2020 Bezugsfertigkeit Dezember 2021 Neubau Dusche Offene Küche Fußbodenheizung Personenaufzug Rollstuhlgerecht Wasch-/Trockenraum Vollunterkellert"
332,https://www.neubaukompass.de/neubau/einbecker-strasse-31/wohneinheit-81539,"Einbecker Straße 31 Einbecker Straße 31 Einbecker Str. 31, 10317 Berlin / Lichtenberg Wohntyp Etagenwohnung Preis 174.900 € Zimmeranzahl 1 Etage 3. OG Wohnfläche 27,97 m² Balkon-Terrassen-Fläche 1,84 m² Baujahr 2020 Bezugsfertigkeit Dezember 2021 Neubau Dusche Offene Küche Fußbodenheizung Personenaufzug Rollstuhlgerecht Wasch-/Trockenraum Vollunterkellert"
333,https://www.neubaukompass.de/neubau/einbecker-strasse-31/wohneinheit-81542,"Einbecker Straße 31 Einbecker Straße 31 Einbecker Str. 31, 10317 Berlin / Lichtenberg Wohntyp Penthouse Preis 249.900 € Zimmeranzahl 1 Etage 5. OG (Penthouse) Wohnfläche 37,08 m² Balkon-Terrassen-Fläche 9,68 m² Baujahr 2020 Bezugsfertigkeit Dezember 2021 Neubau Dusche Offene Küche Fußbodenheizung Personenaufzug Wasch-/Trockenraum Vollunterkellert"
334,https://www.neubaukompass.de/neubau/einbecker-strasse-31/wohneinheit-82222,"Einbecker Straße 31 Einbecker Straße 31 Einbecker Str. 31, 10317 Berlin / Lichtenberg Wohntyp Etagenwohnung Preis 164.900 € Zimmeranzahl 2 Etage 3. OG Wohnfläche 26 m² Balkon-Terrassen-Fläche 1,84 m² Baujahr 2020 Bezugsfertigkeit Dezember 2021 Neubau Dusche Offene Küche Fußbodenheizung Personenaufzug Wasch-/Trockenraum Vollunterkellert"
335,https://www.neubaukompass.de/neubau/einbecker-strasse-31/wohneinheit-81540,"Einbecker Straße 31 Einbecker Straße 31 Einbecker Str. 31, 10317 Berlin / Lichtenberg Wohntyp Etagenwohnung Preis 164.900 € Zimmeranzahl 2 Etage 4. OG Wohnfläche 26,02 m² Balkon-Terrassen-Fläche 1,84 m² Baujahr 2020 Bezugsfertigkeit Dezember 2021 Neubau Dusche Offene Küche Fußbodenheizung Personenaufzug Wasch-/Trockenraum Vollunterkellert"
336,https://www.neubaukompass.de/neubau/einbecker-strasse-31/wohneinheit-86290,"Einbecker Straße 31 Einbecker Straße 31 Einbecker Str. 31, 10317 Berlin / Lichtenberg Wohntyp Etagenwohnung Preis 179.900 € Zimmeranzahl 2 Etage 3. OG Wohnfläche 29,34 m² Balkon-Terrassen-Fläche 2,61 m² Baujahr 2020 Bezugsfertigkeit Dezember 2021 Neubau Dusche Offene Küche Fußbodenheizung Personenaufzug Wasch-/Trockenraum Vollunterkellert"
337,https://www.neubaukompass.de/neubau/einbecker-strasse-31/wohneinheit-97854,"Einbecker Straße 31 Einbecker Straße 31 Einbecker Str. 31, 10317 Berlin / Lichtenberg Wohntyp Etagenwohnung Preis 179.900 € Zimmeranzahl 2 Etage 2. OG Wohnfläche 29,34 m² Balkon-Terrassen-Fläche 2,61 m² Baujahr 2020 Bezugsfertigkeit Dezember 2021 Neubau Dusche Offene Küche Fußbodenheizung Personenaufzug Wasch-/Trockenraum Vollunterkellert"
338,https://www.neubaukompass.de/neubau/einbecker-strasse-31/wohneinheit-81541,"Einbecker Straße 31 Einbecker Straße 31 Einbecker Str. 31, 10317 Berlin / Lichtenberg Wohntyp Etagenwohnung Preis 184.900 € Zimmeranzahl 2 Etage 4. OG Wohnfläche 29,34 m² Balkon-Terrassen-Fläche 2,61 m² Baujahr 2020 Bezugsfertigkeit Dezember 2021 Neubau Dusche Offene Küche Fußbodenheizung Personenaufzug Wasch-/Trockenraum Vollunterkellert"
339,https://www.neubaukompass.de/neubau/einbecker-strasse-31/wohneinheit-82223,"Einbecker Straße 31 Einbecker Straße 31 Einbecker Str. 31, 10317 Berlin / Lichtenberg Wohntyp Etagenwohnung Preis 269.900 € Zimmeranzahl 3 Etage 3. OG Wohnfläche 46,26 m² Balkon-Terrassen-Fläche 2,61 m² Baujahr 2020 Bezugsfertigkeit Dezember 2021 Neubau Dusche Offene Küche Fußbodenheizung Personenaufzug Wasch-/Trockenraum Vollunterkellert"
340,https://www.neubaukompass.de/neubau/einbecker-strasse-31/wohneinheit-81538,"Einbecker Straße 31 Einbecker Straße 31 Einbecker Str. 31, 10317 Berlin / Lichtenberg Wohntyp Etagenwohnung Preis 269.900 € Zimmeranzahl 3 Etage 1. OG Wohnfläche 46,26 m² Balkon-Terrassen-Fläche 2,61 m² Baujahr 2020 Bezugsfertigkeit Dezember 2021 Neubau Dusche Offene Küche Fußbodenheizung Personenaufzug Wasch-/Trockenraum Vollunterkellert"
341,https://www.neubaukompass.de/neubau/einbecker-strasse-31/wohneinheit-97855,"Einbecker Straße 31 Einbecker Straße 31 Einbecker Str. 31, 10317 Berlin / Lichtenberg Wohntyp Etagenwohnung Preis 279.900 € Zimmeranzahl 3 Etage 4. OG Wohnfläche 46,26 m² Balkon-Terrassen-Fläche 2,61 m² Baujahr 2020 Bezugsfertigkeit Dezember 2021 Neubau Dusche Offene Küche Fußbodenheizung Personenaufzug Wasch-/Trockenraum Vollunterkellert"
342,https://www.neubaukompass.de/neubau/einbecker-strasse-31/wohneinheit-81543,"Einbecker Straße 31 Einbecker Straße 31 Einbecker Str. 31, 10317 Berlin / Lichtenberg Wohntyp Penthouse Preis 359.900 € Zimmeranzahl 3 Etage 5. OG (Penthouse) Wohnfläche 54,25 m² Balkon-Terrassen-Fläche 11,98 m² Baujahr 2020 Bezugsfertigkeit Dezember 2021 Neubau Dusche Offene Küche Fußbodenheizung Personenaufzug Rollstuhlgerecht Wasch-/Trockenraum Vollunterkellert"
343,https://www.neubaukompass.de/neubau/althoff-18-berlin/,"Provisionsfrei (weitere Infos) Besichtigung Live-Streaming Videoberatung Virtueller Rundgang Althofstraße 18, Berlin / Steglitz Berlin Steglitz Wohntyp Eigentumswohnung Kapitalanlage Preis 242.000 € - 436.000 € Zimmeranzahl 2 - 4 Zimmer Wohnfläche 56,83 m² - 108,44 m² Bezugsfertig Auf Anfrage Einheiten 25 Kategorie Gehoben Balkon Keller Terrasse"
344,https://www.neubaukompass.de/neubau/im-buntzeleck-berlin/,"50% verkauft KfW 55 Provisionsfrei Schlüsselfertig Bohnsdorfer Kirchsteig 29, 12526 Berlin / Bohnsdorf Berlin Bohnsdorf Wohntyp Doppelhaushälfte Einfamilienhaus Haus Preis ab 469.000 € Zimmeranzahl 4 - 5 Zimmer Wohnfläche 111 m² - 145 m² Bezugsfertig vsl. 2021 Einheiten 30 Kategorie Gehoben Bodentiefe Fenster Dachterrasse Fußbodenheizung PKW-Stellplätze Privatgärten Terrasse Fenster 3-fach verglast Sanitärausstattung von Markenherstellern Bodengleiche Dusche Handtuchheizkörper im Bad Badewanne Tageslichtbad Elektrische Rollläden Abstellraum Carport Schallschutz Gäste-WC Blockheizkraftwerk Hauswirtschaftsraum"
345,https://www.neubaukompass.de/neubau/im-buntzeleck-berlin/wohneinheit-80079,"Im Buntzeleck Im Buntzeleck Bohnsdorfer Kirchsteig 29, 12526 Berlin / Bohnsdorf Wohntyp Doppelhaushälfte Preis 479.000 € Zimmeranzahl 4 Wohnfläche 111 m² Grundstücksfläche 255 m² Badezimmer 1 Schlafzimmer 3 Außenstellplatz 0 € Anzahl Außenstellplätze 1 Dusche Badewanne Fußbodenheizung KFW55"
346,https://www.neubaukompass.de/neubau/im-buntzeleck-berlin/wohneinheit-82886,"Im Buntzeleck Im Buntzeleck Bohnsdorfer Kirchsteig 29, 12526 Berlin / Bohnsdorf Wohntyp Doppelhaushälfte Preis 569.000 € Zimmeranzahl 4 Wohnfläche 140 m² Grundstücksfläche 308 m² Badezimmer 1 Schlafzimmer 3 Außenstellplatz 0 € Anzahl Außenstellplätze 1 Dusche Badewanne Fußbodenheizung KFW55"
347,https://www.neubaukompass.de/neubau/im-buntzeleck-berlin/wohneinheit-82887,"Im Buntzeleck Im Buntzeleck Bohnsdorfer Kirchsteig 29, 12526 Berlin / Bohnsdorf Wohntyp Einfamilienhaus Preis 659.000 € Zimmeranzahl 5 Wohnfläche 137 m² Grundstücksfläche 472 m² Badezimmer 2 Schlafzimmer 4 Außenstellplatz 0 € Anzahl Außenstellplätze 1 Dusche Badewanne Fußbodenheizung KFW55"
348,https://www.neubaukompass.de/neubau/fidelio-potsdam/,"Schopenhauerstraße 27, 14467 Potsdam Potsdam Wohntyp Eigentumswohnung Penthouse Preis ab 495.000 € Zimmeranzahl 2 - 5 Zimmer Wohnfläche 60,43 m² - 316,04 m² Bezugsfertig 2022 Einheiten 19 Kategorie Gehoben Aufzug Balkon Fußbodenheizung Loggia Terrasse Video Gegensprechanlage Sanitärausstattung von Markenherstellern Tageslichtbad Echtholz-Parkett Elektrische Rollläden Abstellraum Kellerraum Gemeinschaftsgarten Elektrische Jalousien"
349,https://www.neubaukompass.de/neubau/safe-and-sound-neukoelln-berlin/,"80% verkauft Provisionsfrei (weitere Infos) Besichtigung Beurkundung Videoberatung Virtueller Rundgang Jahnstraße 80, 12347 Berlin / Neukölln Berlin Neukölln Wohntyp Eigentumswohnung Mehrfamilienhaus Preis ab 794.000 € Zimmeranzahl 3 - 4 Zimmer Wohnfläche 121 m² - 126 m² Bezugsfertig Ab sofort Einheiten 2 Kategorie Gehoben Aufzug Balkon Bodentiefe Fenster Fußbodenheizung Keller Parkettboden Terrasse Teilw. Gartenanteil"
350,https://www.neubaukompass.de/neubau/wohnen-am-jungfernsee-potsdam/,"80% verkauft Am Jungfernsee 1, 14469 Potsdam / Bornstedt Potsdam Bornstedt Wohntyp Eigentumswohnung Stadtvilla Preis Auf Anfrage Zimmeranzahl 2 - 4 Zimmer Wohnfläche 107 m² Bezugsfertig vsl. 2020 Einheiten 69 Kategorie Gehoben Balkon Dachterrasse PKW-Stellplätze Privatgärten Terrasse Tiefgarage"
351,https://www.neubaukompass.de/neubau/carte-blanche-berlin/,"80% verkauft Schillerstraße 45-46 / Rückertstraße 7, 10627 Berlin / Charlottenburg Berlin Charlottenburg Wohntyp Eigentumswohnung Investitionsobjekt Kapitalanlage Mikroapartment Penthouse Serviced-Apartment Preis 249.000 € - 1.164.000 € Zimmeranzahl 1 - 4 Zimmer Wohnfläche 30 m² - 114 m² Bezugsfertig 1. Quartal 2021 Einheiten 80 Kategorie Gehoben Balkon Bodentiefe Fenster Dachterrasse Fußbodenheizung Parkettboden Terrasse Tiefgarage Video Gegensprechanlage Fenster 3-fach verglast Concierge-Service"
352,https://www.neubaukompass.de/neubau/ts4-berlin/,"Tino-Schwierzina-Straße 4, Berlin / Pankow Berlin Pankow Wohntyp Eigentumswohnung Mehrfamilienhaus Preis 210.234 € - 491.568 € Zimmeranzahl 1, 3 - 4 Zimmer Wohnfläche 37,47 m² - 97,80 m² Bezugsfertig Auf Anfrage Einheiten 18 Kategorie Gehoben "
353,https://www.neubaukompass.de/neubau/ts4-berlin/wohneinheit-91944,"TS4 Berlin TS4 Berlin Tino-Schwierzina-Straße 4, Berlin / Pankow Wohntyp Erdgeschosswohnung Preis 338.500 € Zimmeranzahl 3 Etage EG Wohnfläche 71,28 m² Baujahr 2020 Badezimmer 1 Schlafzimmer 2 Fußbodenheizung Befeuerung: Gas Personenaufzug"
354,https://www.neubaukompass.de/neubau/ts4-berlin/wohneinheit-91943,"TS4 Berlin TS4 Berlin Tino-Schwierzina-Straße 4, Berlin / Pankow Wohntyp Erdgeschosswohnung Preis 509.000 € Zimmeranzahl 3 Etage EG Wohnfläche 116,86 m² Baujahr 2020 Fußbodenheizung Befeuerung: Gas Personenaufzug"
355,https://www.neubaukompass.de/neubau/spielhagen8-berlin/,"(weitere Infos) Besichtigung Beurkundung Videoberatung Virtueller Rundgang Spielhagenstraße 8, 10585 Berlin / Charlottenburg Berlin Charlottenburg Wohntyp Eigentumswohnung Preis 741.000 € - 791.500 € Zimmeranzahl 3 - 4 Zimmer Wohnfläche 84 m² Bezugsfertig Auf Anfrage Einheiten 13 Kategorie Gehoben "
356,https://www.neubaukompass.de/neubau/tuttlinger-weg-schuenemannweg-in-steglitz-berlin/,"40% verkauft KfW 55 Provisionsfrei Tuttlinger Weg 13/13a, 15/15a, 21/21a, Schünemannweg 18, 18a, 20, 22, 12247 Berlin / Steglitz Berlin Steglitz Wohntyp Doppelhaushälfte Reihenhaus Stadtvilla Haus Preis 1.290.000 € - 1.550.000 € Zimmeranzahl 4 - 6 Zimmer Wohnfläche 173,40 m² - 260,50 m² Bezugsfertig 1. Quartal 2021 Einheiten 10 Kategorie Gehoben Bodentiefe Fenster Dachterrasse Fußbodenheizung Keller PKW-Stellplätze Terrasse Sanitärausstattung von Markenherstellern Badewanne Garten"
357,https://www.neubaukompass.de/neubau/am-anger-6-berlin/,"(weitere Infos) Besichtigung Beurkundung Videoberatung Virtueller Rundgang Am Anger 6, Berlin / Dahlem Berlin Dahlem Wohntyp Eigentumswohnung Erdgeschosswohnung Preis 2.490.000 € Zimmeranzahl 5 Zimmer Wohnfläche 196 m² Bezugsfertig Auf Anfrage Einheiten 3 Kategorie Luxus Aufzug Terrasse Tiefgarage Bodengleiche Dusche Ladestation für Elektrofahrzeuge Kamin"
358,https://www.neubaukompass.de/neubau/davoser-strasse-5-berlin/,"(weitere Infos) Besichtigung Beurkundung Videoberatung Virtueller Rundgang Davoser Straße 5, 14199 Berlin / Schmargendorf Berlin Schmargendorf Wohntyp Reihenhaus Stadthaus Haus Preis 2.413.000 € - 2.500.000 € Zimmeranzahl 6 und mehr Zimmer Wohnfläche 213 m² - 249 m² Bezugsfertig Auf Anfrage Einheiten 4 Kategorie Luxus Balkon Bodentiefe Fenster Keller Parkettboden Privatgärten Terrasse Sanitärausstattung von Markenherstellern Hobbyraum Gäste-WC Feinsteinfliesen"
359,https://www.neubaukompass.de/neubau/spreewohnen-fuerstenwalde/,"Am Spreepark 1-5, 15517 Fürstenwalde Fürstenwalde Wohntyp Eigentumswohnung Preis Auf Anfrage Zimmeranzahl 2 - 4 Zimmer Wohnfläche 54 m² - 173 m² Bezugsfertig vsl. 2021 Einheiten 34 Kategorie Gehoben Balkon Dachterrasse Fußbodenheizung PKW-Stellplätze Terrasse Fenster 3-fach verglast Sanitärausstattung von Markenherstellern Echtholz-Parkett Elektrische Rollläden Barrierefrei Schallschutz Einbruchhemmende Fenster kontrollierte Wohnraumlüftung Ladestation für Elektrofahrzeuge"
360,https://www.neubaukompass.de/neubau/studio-living-potsdam-p1-potsdam/,"80% verkauft KfW 55 Provisionsfrei (weitere Infos) Besichtigung Beurkundung Videoberatung Pappelallee 14-17, 14469 Potsdam / Bornstedt Potsdam Bornstedt Wohntyp Eigentumswohnung Investitionsobjekt Kapitalanlage Mikroapartment Studentenapartments Preis 146.400 € - 299.000 € Zimmeranzahl 1 - 3 Zimmer Wohnfläche 21 m² - 46 m² Bezugsfertig Sommer 2021 Einheiten 214 Kategorie Gehoben Balkon Fußbodenheizung Terrasse Sanitärausstattung von Markenherstellern Handtuchheizkörper im Bad Einbauküche Möbliert Teilw. barrierefrei"
361,https://www.neubaukompass.de/neubau/studio-living-potsdam-p1-potsdam/wohneinheit-94103,"Studio Living Potsdam P.1 Studio Living Potsdam P.1 Pappelallee 14-17, 14469 Potsdam / Bornstedt Wohntyp Etagenwohnung Preis 137.900 € Zimmeranzahl 1 Etage 1. OG Wohnfläche 21,85 m² Grundstücksfläche 21,85 m² Badezimmer 1 Neubau Dusche Einbauküche Offene Küche Befeuerung: Fernwärme Personenaufzug Vollmöbliert KFW55"
362,https://www.neubaukompass.de/neubau/studio-living-potsdam-p1-potsdam/wohneinheit-94111,"Studio Living Potsdam P.1 Studio Living Potsdam P.1 Pappelallee 14-17, 14469 Potsdam / Bornstedt Wohntyp Etagenwohnung Preis 146.400 € Zimmeranzahl 1 Etage 2. OG Wohnfläche 21,13 m² Neubau Dusche Einbauküche Offene Küche Befeuerung: Fernwärme Personenaufzug Vollmöbliert KFW55"
363,https://www.neubaukompass.de/neubau/studio-living-potsdam-p1-potsdam/wohneinheit-94112,"Studio Living Potsdam P.1 Studio Living Potsdam P.1 Pappelallee 14-17, 14469 Potsdam / Bornstedt Wohntyp Etagenwohnung Preis 154.900 € Zimmeranzahl 1 Etage EG Wohnfläche 26,30 m² Neubau Dusche Einbauküche Offene Küche Befeuerung: Fernwärme Personenaufzug Vollmöbliert KFW55"
364,https://www.neubaukompass.de/neubau/studio-living-potsdam-p1-potsdam/wohneinheit-94101,"Studio Living Potsdam P.1 Studio Living Potsdam P.1 Pappelallee 14-17, 14469 Potsdam / Bornstedt Wohntyp Etagenwohnung Preis 181.400 € Zimmeranzahl 1 Etage 1. OG Wohnfläche 28,67 m² Neubau Dusche Einbauküche Offene Küche Befeuerung: Fernwärme Personenaufzug Vollmöbliert KFW55"
